source,job_type,month,year,job_id,job_title,salary,location,exp,level,industry,company_name,tools
Topcv,Data Analyst,12,2025,1973053,Chuyên Viên Phân Tích,18.0,Hồ Chí Minh,2.0,Nhân viên,Bán lẻ - Hàng tiêu dùng - FMCG,Công ty Cổ Phần Thực Phẩm Á Châu,"Power BI,Python,R,SQL,Scikit-learn,Tableau"
Topcv,Data Analyst,12,2025,1972909,Thực Tập Sinh Phân Tích Vận Hành,4.5,Hà Nội,1.0,Thực tập sinh,Bán lẻ - Hàng tiêu dùng - FMCG,Công ty Cổ phần Dịch vụ Tức Thời (Ahamove),"Google Sheet,SQL"
Topcv,Data Analyst,12,2025,1929133,Data Analyst & Automation Specialist,22.0,Hồ Chí Minh,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,"Data Studio,Excel,Looker,Power BI,Python,SQL,Tableau"
Topcv,Data Engineer,12,2025,1976956,Data Engineer,,Hồ Chí Minh,2.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,"Airflow,Docker,Flink,Kafka,Kubernetes,Mysql,Oracle,Postgresql,Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1975237,Database Developer,,Hồ Chí Minh,2.0,Trưởng nhóm,Ngân hàng,Công Ty Tài Chính TNHH HD SAISON,"Oracle,Power BI,SQL"
Topcv,Data Engineer,12,2025,1876654,Data Engineer (Onsite Bank),22.0,Hà Nội,1.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,"Airflow,Azure,ODI,Oracle,Python,SQL,SSIS,Snowflake,Tableau"
Topcv,Data Engineer,12,2025,1746313,Data Engineer Min 3 Năm Kinh Nghiệm,40.5,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"Airflow,Mysql,ODI,Oracle,Postgresql"
Topcv,Data Engineer,12,2025,1973608,ETL Developer,,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"ODI,Python,SQL"
Topcv,Data Engineer,12,2025,1972321,Data Engineer,,Hà Nội,1.0,Trưởng nhóm,Viễn thông,Công ty Cổ phần viễn thông FPT,"Airflow,Hadoop,Hive,Kafka,Mongodb,Mysql,Postgresql,Python,SQL,SQL Server,Spark"
Topcv,Data Scientist,12,2025,1975560,Thực Tập Sinh Data Science,6.0,Hà Nội,0.0,Thực tập sinh,Marketing/Truyền thông/Quảng cáo,Công ty Cp Công nghệ và Truyền thông Dagoras,"Python,Pytorch,SQL,Scikit-learn,Spark,TensorFlow"
Topcv,Data Scientist,12,2025,1975185,Data Scientist,30.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"Python,R,SQL,SQL Server"
Topcv,Data Scientist,12,2025,1975993,Senior Data Scientist - Hà Nội - TA174,,Hà Nội,3.0,,,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),
Topcv,Data Scientist,12,2025,1793117,Data Science,,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"Python,R,SQL,SQL Server"
Topcv,Data Scientist,12,2025,835519,Giảng Viên Công Nghệ Thông Tin - Khoa Học Dữ Liệu,,Hà Nội,2.0,Nhân viên,Giáo dục/Đào tạo,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐÔNG Á,
Jobsgo,Business Analyst,12,2025,1805896,Nhân Viên Phân Tích Nghiệp Vụ Phần Mềm,,Hồ Chí Minh,1.0,,Công nghệ thông tin,Công TY TNHH Sài Gòn Bpo,"Oracle,SQL"
Jobsgo,Business Analyst,12,2025,1809847,Chuyên Viên Phân Tích Nghiệp Vụ / Business Analyst (Ba) / Tester,16.0,Hà Nội,2.5,,Công nghệ thông tin,Công Ty Cổ Phần Mạng Y Tế Cộng Đồng,
Jobsgo,Business Analyst,12,2025,1810189,Product Owner / Business Analyst – Build The Parenting Os Of The Future,,Hà Nội,3.5,,Giáo dục,Công Ty TNHH Teenup,
Jobsgo,Business Analyst,12,2025,1815476,"Business Analyst (Tiếng Nhật) - Upto 50M gross (Nam Từ Liêm, Hà Nội)",45.0,Hà Nội,4.0,,Công nghệ thông tin,Công Ty TNHH Một Thành Viên Wacontre,Azure
Jobsgo,Business Analyst,12,2025,1816199,[Hcm] Business Intelligence Analyst - Chuyên Viên Phân Tích Kinh Doanh,30.0,Hồ Chí Minh,3.0,,Kinh doanh,Công ty Cổ Phần Đầu Tư Kỹ Thuật Berjaya Gia Thịnh,"Python,R,SQL"
Jobsgo,Business Analyst,12,2025,1816189,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),,Hà Nội,2.0,,Ngân hàng/Chứng khoán/Đầu tư,Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại Thương Việt Nam,"Excel,Jira,Visio"
Jobsgo,Business Analyst,12,2025,1812593,Business Analyst (Host App),19.0,Hà Nội,1.0,,Bưu Chính Viễn Thông,Công Ty Cổ Phần Công Nghệ QI - Qi Technologies,
Jobsgo,Business Analyst,12,2025,1812588,Business Analyst (Chat Product),19.0,Hà Nội,1.0,,Bưu Chính Viễn Thông,Công Ty Cổ Phần Công Nghệ QI - Qi Technologies,
Jobsgo,Business Analyst,12,2025,1812589,Business Analyst (Payment/Loyalty),20.5,Hà Nội,1.0,,Bưu Chính Viễn Thông,Công Ty Cổ Phần Công Nghệ QI - Qi Technologies,SQL
Jobsgo,Data Analyst,12,2025,1814361,Chuyên Viên Phân Tích Dữ Liệu (Marketing Data Analysis),18.0,Hải Phòng,3.0,,Kinh Doanh,Công Ty TNHH Nhật Hạ,Excel
Jobsgo,Data Analyst,12,2025,1815632,Data Analyst,20.0,Hồ Chí Minh,3.0,,Kinh doanh,Công Ty Cổ Phần Bliss,"Data Studio,Power BI,SQL,Tableau"
Jobsgo,Data Analyst,12,2025,1807047,"Chuyên Viên Phân Tích Dữ Liệu (Tiếng Nhật N2) (27040) [Phường Nghĩa Đô , Hà Nội]",26.5,Hà Nội,1.0,,Tư vấn,Công Ty TNHH Reeracoen Việt Nam,Looker
Jobsgo,Data Analyst,12,2025,1806356,Chuyên Viên Phân Tích Dữ Liệu (Middle / Senior - Data Analyst),,Hà Nội,2.0,,Giáo dục,Công Ty TNHH Teenup,"Excel,Power BI,SQL,Tableau"
Jobsgo,Data Analyst,12,2025,1815401,"Trợ Lý Vận Hành (Tiếng Nhật N2) (27042)[Phường Nghĩa Đô , Hà Nội]",21.5,Hà Nội,1.5,,Tư vấn,Công Ty TNHH Reeracoen Việt Nam,Excel
Jobsgo,Data Analyst,12,2025,1810068,Thực Tập Sinh Phân Tích Dữ Liệu,,Hà Nội,0.0,,Công nghệ thông tin,Công ty Cổ phần Tổng hợp Việt Nhật (VINICORP),
Jobsgo,Data Analyst,12,2025,1802715,Customer Data Analyst (Up to 40 Mil VND),,Hồ Chí Minh,0.0,,Kinh Doanh,Công Ty TNHH Lotte C&f Vietnam,"Excel,Power BI,SQL"
Jobsgo,Data Engineer,12,2025,1813875,Data  Engineer,45.0,Hà Nội,3.0,,Công nghệ thông tin,Công Ty CP Phần mềm Siten,"Azure,Kafka,Python,SQL,SageMaker,Snowflake,Spark"
Jobsgo,Machine Learning,12,2025,1802464,AI Engineer / Machine Learning Engineer,37.5,Hồ Chí Minh,2.0,,Công nghệ thông tin,Công Ty TNHH Một Thành Viên Wacontre,"Azure,Docker,Kubernetes,Python,SQL,SageMaker"
Topcv,Business Analyst,12,2025,1986500,"Tin mới
Nổi bật


Process Analyst/Business Analyst (Contract) - Chuyên Viên Phân Tích Nghiệp Vụ (Hợp Đồng Ngắn Hạn)",,Hà Nội,2.0,Nhân viên,Bất động sản,CÔNG TY CỔ PHẦN TẬP ĐOÀN MASTERISE,Visio
Topcv,Business Analyst,12,2025,1820395,Business Analyst (Japanese Speaking),,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty TNHH NTT DATA VIỆT NAM,
Topcv,Business Analyst,12,2025,1977444,Thực Tập Sinh Tư Vấn Triển Khai Phần Mềm,7.0,Hồ Chí Minh (mới),0.0,Thực tập sinh,IT - Phần mềm,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,"Balsamiq,Powerpoint,Visio"
Topcv,Business Analyst,12,2025,1983185,Business Analyst (Data Analytics),,Hà Nội,2.0,Nhân viên,Viễn thông,SVTECH,"Oracle,Power BI,Tableau"
Topcv,Business Analyst,12,2025,1980466,Chuyên Viên Phân Tích Nghiệp Vụ Và Điều Phối Dự Án (BA),,Hà Nội,1.0,Nhân viên,Nông Lâm Ngư nghiệp,CÔNG TY CỔ PHẦN TẬP ĐOÀN GIỐNG CÂY TRỒNG VIỆT NAM,Power BI
Topcv,Business Analyst,12,2025,1980046,Business Analyst (BA) - Chỉ Tuyển Nam - Quận Bình Thạnh (Cũ- TPHCM) Đi Làm Ngay,16.0,Hồ Chí Minh (mới),2.0,,,Công Ty TNHH NASYS,
Topcv,Business Analyst,12,2025,1980682,Chuyên Viên Phân Tích Nghiệp Vụ / Business Analyst (Outsource) - Từ 3 Năm Kinh Nghiệm - Hà Nội,22.5,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần công nghệ mạng Lancs Việt Nam,"Axure,Balsamiq,Excel"
Topcv,Business Analyst,12,2025,1984652,Nhân Viên Triển Khai Giải Pháp ERP (Business Analyst - Vững Nghiệp Vụ Kế Toán) (Ưu Tiên Các Bạn Sinh Viên Mới Ra Trường),11.5,Hà Nội,1.0,Nhân viên,IT - Phần mềm,CÔNG TY CP PHẦN MỀM QUẢN LÝ DOANH NGHIỆP FAST,SQL
Topcv,Business Analyst,12,2025,1974300,Chuyên Viên Phân Tích Nghiệp Vụ (BA),12.5,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Công nghệ Công nghiệp VConnex,"Power BI,SQL,Visio"
Topcv,Business Analyst,12,2025,1986207,CVCC/Chuyên Gia Phân Tích Nghiệp Vụ (BA Biz) - SI - MSB - 3I125,,Hà Nội,3.0,Nhân viên,Ngân hàng,Ngân hàng TMCP Hàng Hải Việt Nam (MSB),
Topcv,Business Analyst,12,2025,1985662,Phân Tích Kinh Doanh (Business Analyst),15.0,Hồ Chí Minh (mới),2.0,Nhân viên,Khác,CÔNG TY TNHH MGS AUTO SÀI GÒN,"Excel,Power BI,Tableau"
Topcv,Business Analyst,12,2025,1987630,Chuyên Viên Phân Tích Nghiệp Vụ BA - OS Bank,27.5,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công Ty Cổ Phần GoGroup,"Confluence,Jira"
Topcv,Business Analyst,12,2025,1989304,Business Analyst (BA)- Hệ Thống CSDL & Ứng Dụng AI,12.5,Hà Nội,2.0,Nhân viên,Marketing/Truyền thông/Quảng cáo,Công ty Cp Công nghệ và Truyền thông Dagoras,"Excel,SQL"
Topcv,Business Analyst,12,2025,1989449,"Tin mới
Nổi bật


Senior Business Analyst",,Hà Nội,3.0,Nhân viên,Tư vấn,CÔNG TY CỔ PHẦN SMARTOSC,Visio
Topcv,Business Analyst,12,2025,1987775,Business Analyst,17.5,Hà Nội,2.0,Nhân viên,Sản xuất,Công ty cổ phần tập đoàn Dekko,SQL
Topcv,Business Analyst,12,2025,1981401,Project Manager (Business Analyst/Agile/Scrum),,Hồ Chí Minh (mới),3.0,Trưởng/Phó phòng,Chứng khoán,Công ty Cổ phần Chứng khoán Phú Hưng,Jira
Topcv,Business Analyst,12,2025,1983156,Business Analyst Intern,,Hồ Chí Minh (mới),0.0,Thực tập sinh,IT - Phần mềm,CÔNG TY TNHH AI POWER,
Topcv,Business Analyst,12,2025,1537223,Fresher Chuyển Đổi Số Quy Trình Doanh Nghiệp,11.5,Hà Nội,1.0,Nhân viên,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,
Topcv,Business Analyst,12,2025,1625695,Thực Tập Sinh Business Analyst (BA),,Hồ Chí Minh (mới),0.0,Thực tập sinh,IT - Phần mềm,XPERC LTD,
Topcv,Business Analyst,12,2025,1977955,Business Analyst Finance - HCM,,Hồ Chí Minh (mới),5.0,,,Bee Logistics Corporation,
Topcv,Business Analyst,12,2025,1982235,Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),,Hồ Chí Minh (mới),2.0,Nhân viên,IT - Phần mềm,CÔNG TY CỔ PHẦN TÀI NGUYÊN TRI THỨC VIỆT NĂNG,"Excel,Powerpoint"
Topcv,Business Analyst,12,2025,1978740,"Chuyên Viên Phân Tích Nghiệp Vụ (Product BA, Domain HRM)",,Hà Nội,3.0,Nhân viên,Nhân sự,Công ty Cổ phần VietEz Việt Nam,
Topcv,Business Analyst,12,2025,1988403,Nhân Viên Triển Khai Phần Mềm,,Hà Nội,1.0,Nhân viên,IT - Phần mềm,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,
Topcv,Business Analyst,12,2025,1984454,Chuyên Viên Phân Tích Nghiệp Vụ / Business Analyst,,Hà Nội,3.0,Nhân viên,Bảo trì/Sửa chữa,Công ty TNHH Phát triển thương mại Hải Phương,"Axure,Balsamiq,SQL,Visio"
Topcv,Business Analyst,12,2025,1977920,Chuyên Viên Phân Tích Nghiệp Vụ Tại Công Ty Công Nghệ - Thu Nhập Upto 35 Triệu/Tháng - Từ 3 Năm Kinh Nghiệm,22.5,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Truyền thông và Dịch vụ Nodo,"NetSuite,Oracle"
Topcv,Business Analyst,12,2025,1881512,"Japanese BrSE (JLPT N2 Trở Lên, Upto 70M)",70.0,Hà Nội,3.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH VERISERVE VIỆT NAM,
Topcv,Business Analyst,12,2025,1977989,Senior Business Analyst,25.0,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Đầu tư và Phát triển Koolsoft,"Jira,SQL,Visio"
Topcv,Business Analyst,12,2025,1914758,Business Analyst/Product Owner,22.5,Hà Nội,3.0,Nhân viên,Thời trang,HAPAS VIỆT NAM,SQL
Topcv,Business Analyst,12,2025,1897238,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),,Hồ Chí Minh (mới),3.0,Nhân viên,Viễn thông,Công ty cổ phần Viễn thông VTC,SQL
Topcv,Business Analyst,12,2025,1989614,Business Analyst,,Hà Nội,2.0,Quản lý/Giám sát,IT - Phần mềm,CÔNG TY TNHH GEMCOMMERCE,
Topcv,Business Analyst,12,2025,1989603,Senior Business Analyst,28.0,Hà Nội,4.0,Trưởng nhóm,IT - Phần mềm,NTQ Solution,
Topcv,Business Analyst,12,2025,1989415,Chuyên Viên Phân Tích Nghiệp Vụ -Business Analyst,25.0,Hà Nội,3.0,Trưởng nhóm,Nhân sự,CÔNG TY TNHH NEO TALENT,
Topcv,Business Analyst,12,2025,1930639,Business Analyst,,Hồ Chí Minh (mới),1.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,"Excel,Powerpoint"
Topcv,Business Analyst,12,2025,1986668,Business Analyst (E-Banking),23.5,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,Công ty Cổ phần Công nghệ Alphaway,R
Topcv,Business Analyst,12,2025,1733991,"Business Analyst (Lead, English)",,Hà Nội,5.0,Trưởng nhóm,IT - Phần mềm,Công ty cổ phần Synodus,
Topcv,Business Analyst,12,2025,1984732,Middle Business Analyst,32.5,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,Công ty cổ phần Ignify,"Confluence,Jira,Visio"
Topcv,Business Analyst,12,2025,1982909,Business Analyst - Thời Vụ,25.0,Đồng Nai (mới),2.0,Nhân viên,IT - Phần mềm,Công ty TNHH FPT IS,Blueprint
Topcv,Business Analyst,12,2025,1777106,Business Analyst,21.5,Hà Nội,3.0,Trưởng nhóm,Tư vấn,CÔNG TY CỔ PHẦN GIẢI PHÁP THÔNG MINH LINKCARE,SQL
Topcv,Business Analyst,12,2025,1982743,Business Analyst (AI Lab),45.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,FPT Smart Cloud (FCI),"Excel,Power BI,Powerpoint,Visio"
Topcv,Business Analyst,12,2025,1982630,Sales Engineer (Food Application),,Hồ Chí Minh (mới),2.0,Quản lý/Giám sát,Sản xuất,CTY TNHH KHÍ CÔNG NGHIỆP MESSER VIỆT NAM,R
Topcv,Business Analyst,12,2025,1791843,Business Analyst (Japanese),40.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,"TECHVIFY SOFTWARE., JSC","Balsamiq,SQL"
Topcv,Business Analyst,12,2025,1979777,IT Business Analyst (Corporate Customer),29.5,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,Công ty Cổ phần Công nghệ Alphaway,"Excel,Jira,SQL"
Topcv,Business Analyst,12,2025,1979381,Trưởng Nhóm Phân Tích Nghiệp Vụ (Business Analyst),,Hà Nội,2.0,Trưởng nhóm,Thời trang,CÔNG TY CỔ PHẦN BẢO TÍN MẠNH HẢI,"Looker,Power BI,Python,SQL,Snowflake,Tableau"
Topcv,Business Analyst,12,2025,1608737,Business Analyst (Fintech),,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,Viettel Digital,"Axure,Balsamiq,Excel,Powerpoint,Visio"
Topcv,Business Analyst,12,2025,1978083,Business Analyst Quản Lý Tài Sản Bảo Đảm,40.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,"Excel,Power BI,Powerpoint,SQL"
Topcv,Business Analyst,12,2025,1977787,Business Analyst Dự Án Ngân Hàng,27.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,
Topcv,Business Analyst,12,2025,1977535,Phân Tích Nghiệp Vụ (BA),50.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN HOÁ VIỆT,
Topcv,Business Analyst,12,2025,1977557,Phân Tích Nghiệp Vụ (BA),,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,Công ty cổ phần công nghệ K12,
Topcv,Business Analyst,12,2025,1976747,Assistant Technology - AI Application (Senior BA),18.0,Hà Nội,1.0,Nhân viên,Giáo dục/Đào tạo,HBR Holdings,
Topcv,Business Analyst,12,2025,1987637,Business Analyst (BA),,Hồ Chí Minh (mới),2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ PT SOLUTIONS,SQL
Topcv,Business Analyst,12,2025,1983577,Business Analyst (Domain ERP),20.0,Phú Thọ (mới),1.0,Trưởng nhóm,IT - Phần mềm,NTQ Solution,"Postgresql,Python"
Topcv,Business Analyst,12,2025,1983388,Chuyên Viên Phân Tích Nghiệp Vụ(Business Analyst),,Hà Nội,2.0,Trưởng nhóm,Dược phẩm/Y tế/Công nghệ sinh học,SCI Group,"Confluence,Jira"
Topcv,Business Analyst,12,2025,1982393,Business Analyst,13.5,Hà Nội,0.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN FARES VIỆT NAM,"Clickup,Jira"
Topcv,Business Analyst,12,2025,1981559,Business Analyst (BA Data),32.5,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,SQL
Topcv,Business Analyst,12,2025,1981703,Nhân Viên Giải Pháp Nghiệp Vụ,,Hà Nội,1.0,Nhân viên,Khác,CÔNG TY CỔ PHẦN GIAO THÔNG SỐ VIỆT NAM,
Topcv,Business Analyst,12,2025,1980645,Management Information System Supervisor (MIS),25.0,Hồ Chí Minh (mới),2.0,Quản lý/Giám sát,Xuất nhập khẩu,CÔNG TY CỔ PHẦN PMAC,Python
Topcv,Business Analyst,12,2025,1978997,Senior Business Analyst (Phân Tích Nghiệp Vụ),27.5,Hà Nội,3.0,Trưởng nhóm,Bán lẻ - Hàng tiêu dùng - FMCG,Công ty Cổ phần Tập đoàn Karofi,Excel
Topcv,Data Analyst,12,2025,1980580,Data And Analytics Division,,Hà Nội,5.0,,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,
Topcv,Data Analyst,12,2025,1989184,Data Analyst- Middle- Upto 28M Net,,Hà Nội,2.0,Nhân viên,IT - Phần mềm,OpenCommerce Group,"Power BI,Python,R,Redshift,SQL,Tableau"
Topcv,Data Analyst,12,2025,1917121,Chuyên Viên Phân Tích Dữ Liệu,22.5,Hà Nội,2.0,Nhân viên,IT - Phần mềm,Công ty cổ phần phát triển Hi Tech Việt Nam,"Hadoop,Hive,Jira,Kafka,Python,SQL,Spark"
Topcv,Data Analyst,12,2025,1989714,Chuyên Viên Phân Tích Dữ Liệu (Data Analyst),17.5,Hà Nội,2.0,Nhân viên,Marketing/Truyền thông/Quảng cáo,Công ty Cp Công nghệ và Truyền thông Dagoras,"Excel,Powerpoint,SQL"
Topcv,Data Analyst,12,2025,1977381,Nhân Viên Data Analyst - Mức Lương Thỏa Thuận Theo Năng Lực (Làm Việc T2-T6),,Hồ Chí Minh (mới),1.0,Nhân viên,Logistics - Vận tải,CÔNG TY TNHH DỊCH VỤ TIẾP VẬN TOÀN CẦU,"Data Studio,Excel,Power BI,Python,R,SQL,Tableau"
Topcv,Data Analyst,12,2025,1959080,Data Analyst,10.5,Hà Nội,0.0,Nhân viên,Thương mại điện tử,Công Ty TNHH TurnKey FBA,
Topcv,Data Analyst,12,2025,1983114,Data Analyst,,Hồ Chí Minh (mới),2.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ APOLLO,"Excel,Matplotlib,Oracle,Postgresql,Python,SQL,SQL Server,Scikit-learn"
Topcv,Data Analyst,12,2025,1983050,Data Analyst,,Hồ Chí Minh (mới),1.0,Nhân viên,Sản xuất,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN NĂNG LƯỢNG MẶT TRỜI BÁCH KHOA,"Looker,Power BI,Python,R,SQL,Tableau"
Topcv,Data Analyst,12,2025,1984182,"Quantitative Trading Intern (Python, SQL)",2.2,Hồ Chí Minh (mới),0.0,Thực tập sinh,Chứng khoán,Công ty Cổ phần Chứng khoán Phú Hưng,"Python,SQL"
Topcv,Data Analyst,12,2025,1981186,Chuyên Viên Phân Tích Dữ Liệu - Data Analytics Officer (BI) - Khối Phát Triển Giá Trị Khách Hàng,,Hà Nội,1.0,Nhân viên,Tài chính,Công ty Tài chính tín dụng tiêu dùng TNHH MB SHINSEI (Mcredit),"Oracle,Python,R,Tableau"
Topcv,Data Analyst,12,2025,1985499,Data Analyst,21.5,Hà Nội,0.0,Quản lý/Giám sát,Thời trang,CÔNG TY TNHH KRIK VIỆT NAM,"Power BI,Python,SQL,Tableau"
Topcv,Data Analyst,12,2025,1980688,Chuyên Viên Cao Cấp Phân Tích Và Giải Pháp Thu Hồi Nợ,,Hà Nội,2.0,Trưởng nhóm,Tài chính,Công ty Tài chính tín dụng tiêu dùng TNHH MB SHINSEI (Mcredit),"Power BI,Python,R,SQL,Tableau"
Topcv,Data Analyst,12,2025,1980708,"Senior Officer, Business Data Analyst (Techcom Life)",,Hà Nội,5.0,,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,
Topcv,Data Analyst,12,2025,1980716,Senior Financial Data Analyst (Techcom Life),,Hà Nội,5.0,,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,
Topcv,Data Analyst,12,2025,1989039,Phân Tích Dữ Liệu Kinh Doanh/ Data Analyst Thu Nhập Từ 15 - 18 Triệu Tại Hà Nội,16.5,Hà Nội,2.0,Nhân viên,Sản xuất,CÔNG TY CỔ PHẦN PHỤ TÙNG MCT PHÚC LONG,"Excel,Power BI,Tableau"
Topcv,Data Analyst,12,2025,1989101,Chuyên Viên Phân Tích Dữ Liệu,19.0,Hà Nội,2.0,Trưởng nhóm,Dược phẩm/Y tế/Công nghệ sinh học,Bệnh viện Thẩm mỹ Kangnam,
Topcv,Data Analyst,12,2025,1987324,Nhân Viên Đối Soát,,Hà Nội,2.0,Nhân viên,Viễn thông,Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,Excel
Topcv,Data Analyst,12,2025,1988576,Chuyên Viên Quản Lý Dự Án Kinh Doanh,,Hồ Chí Minh (mới),3.0,Nhân viên,Ngân hàng,Công Ty Tài Chính Tổng hợp Cổ Phần Tín Việt,
Topcv,Data Analyst,12,2025,1987701,Nhân Viên Trợ Lý Sản Xuất,13.5,Hà Nội,1.0,Nhân viên,Sản xuất,CÔNG TY TNHH LINH HIẾU,
Topcv,Data Analyst,12,2025,1987417,Trưởng Nhóm Phân Tích Dữ Liệu Kinh Doanh,25.0,Hồ Chí Minh (mới),2.0,Trưởng nhóm,Khác,CÔNG TY CỔ PHẦN THẾ GIỚI DI ĐỘNG,
Topcv,Data Analyst,12,2025,1987828,Chuyên Viên Phân Tích Dữ Liệu,19.0,Hà Nội,2.0,Trưởng nhóm,Dược phẩm/Y tế/Công nghệ sinh học,SCI Group,
Topcv,Data Analyst,12,2025,1987182,"Data Analyst (Finance Domain, Signing Bonus)",27.5,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Công nghệ KiotViet,"Power BI,SQL,Tableau"
Topcv,Data Analyst,12,2025,1776698,Data Analyst Consultant,30.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,"Power BI,SQL"
Topcv,Data Analyst,12,2025,1985207,Chuyên Viên Tích Hợp Dữ Liệu Thiết Bị,,Hà Nội,1.0,Nhân viên,Khác,CÔNG TY TNHH AGTV SIMED,"Excel,Python,SQL"
Topcv,Data Analyst,12,2025,1810584,Nhân Viên Tư Vấn Giải Pháp Phần Mềm,18.0,Đà Nẵng (mới),2.0,Nhân viên,IT - Phần mềm,Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI - CN HCM,
Topcv,Data Analyst,12,2025,1822540,Nhân Viên Xử Lý Dữ Liệu Và Hàng Bảo Hành,,Hồ Chí Minh (mới),0.0,Nhân viên,Điện tử/Điện lạnh,CÔNG TY TNHH HISENSE VIETNAM,Excel
Topcv,Data Analyst,12,2025,1986348,Senior Data Analyst,80.0,Hà Nội,3.0,Quản lý/Giám sát,Marketing/Truyền thông/Quảng cáo,CÔNG TY TNHH THƯƠNG MẠI VÀ TRUYỀN THÔNG QUẢNG CÁO GOLDEN PHOENIX,"Python,SQL"
Topcv,Data Analyst,12,2025,1932916,Chuyên Viên BI (Business Intelligence),,Hà Nội,2.0,Quản lý/Giám sát,Điện tử/Điện lạnh,Công ty CP Casper Việt Nam,"Excel,Power BI,Python,SQL"
Topcv,Data Analyst,12,2025,1935149,Phân Tích Dữ Liệu (Data Analyst),20.0,Hà Nội,2.0,Trưởng nhóm,Marketing/Truyền thông/Quảng cáo,Công ty TNHH AMI Group,"Power BI,SQL,Tableau"
Topcv,Data Analyst,12,2025,1981260,Nhân Viên Phân Tích Dữ Liệu Kinh Doanh,,Hà Nội,0.0,Nhân viên,Thương mại điện tử,Công Ty Cổ Phần Moji Việt Nam,
